tmdbId,director,actor1,actor2,actor3,description,poster_url,title,genres,movieId,text_soup
9555,Phillip Noyce,Everlyn Sampi,Tianna Sansbury,Laura Monaghan,"In 1931, three Aboriginal girls escape after being plucked from their homes to be trained as domestic staff, and set off on a trek across the Outback.",https://image.tmdb.org/t/p/w500/vs8ATIRGEEYpcByrNtJ1WyI3LeD.jpg,Rabbit-Proof Fence,Adventure|Drama,5446,"In 1931, three Aboriginal girls escape after being plucked from their homes to be trained as domestic staff, and set off on a trek across the Outback. Phillip Noyce Everlyn Sampi Adventure|Drama"
1653,Walter Salles,Gael García Bernal,Rodrigo de la Serna,Mercedes Morán,"Based on the journals of Che Guevara, leader of the Cuban Revolution. In his memoirs, Guevara recounts adventures he and best friend Alberto Granado had while crossing South America by motorcycle in the early 1950s.",https://image.tmdb.org/t/p/w500/qz2aBYT8CAiJYvX4fRZpJ5G0Oz1.jpg,"Motorcycle Diaries, The (Diarios de motocicleta)",Adventure|Drama,8873,"Based on the journals of Che Guevara, leader of the Cuban Revolution. In his memoirs, Guevara recounts adventures he and best friend Alberto Granado had while crossing South America by motorcycle in the early 1950s. Walter Salles Gael García Bernal Adventure|Drama"
16608,John Hillcoat,Guy Pearce,Ray Winstone,Danny Huston,"In 1880s Australia, a lawman offers renegade Charlie Burns a difficult choice. In order to save his younger brother from the gallows, Charlie must hunt down and kill his older brother, who is wanted for rape and murder. Venturing into one of the Outback's most inhospitable regions, Charlie faces a terrible moral dilemma that can end only in violence.",https://image.tmdb.org/t/p/w500/bbSHSJuO5XjrIKMh6QXXLTg3Yzr.jpg,"Proposition, The",Crime|Drama|Western,39381,"In 1880s Australia, a lawman offers renegade Charlie Burns a difficult choice. In order to save his younger brother from the gallows, Charlie must hunt down and kill his older brother, who is wanted for rape and murder. Venturing into one of the Outback's most inhospitable regions, Charlie faces a terrible moral dilemma that can end only in violence. John Hillcoat Guy Pearce Crime|Drama|Western"
2022,Steven Brill,Adam Sandler,Winona Ryder,John Turturro,"When Longfellow Deeds, a small-town pizzeria owner and poet, inherits $40 billion from his deceased uncle, he quickly begins rolling in a different kind of dough. Moving to the big city, Deeds finds himself besieged by opportunists all gunning for their piece of the pie. Babe, a television tabloid reporter, poses as an innocent small-town girl to do an exposé on Deeds.",https://image.tmdb.org/t/p/w500/7gGk3pkpRsNlJ4PrJgEfgY9PG43.jpg,Mr. Deeds,Comedy|Romance,5449,"When Longfellow Deeds, a small-town pizzeria owner and poet, inherits $40 billion from his deceased uncle, he quickly begins rolling in a different kind of dough. Moving to the big city, Deeds finds himself besieged by opportunists all gunning for their piece of the pie. Babe, a television tabloid reporter, poses as an innocent small-town girl to do an exposé on Deeds. Steven Brill Adam Sandler Comedy|Romance"
9947,Rob Bowman,Jennifer Garner,Goran Višnjić,Will Yun Lee,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",https://image.tmdb.org/t/p/w500/9Azi1GBNj3gPPwmQWAMcATg7JOl.jpg,Elektra,Action|Adventure|Crime|Drama,31221,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins. Rob Bowman Jennifer Garner Action|Adventure|Crime|Drama"
747,Edgar Wright,Simon Pegg,Nick Frost,Kate Ashfield,"Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.",https://image.tmdb.org/t/p/w500/dgXPhzNJH8HFTBjXPB177yNx6RI.jpg,Shaun of the Dead,Comedy|Horror,8874,"Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners. Edgar Wright Simon Pegg Comedy|Horror"
4108,Corey Yuen Kwai,Jason Statham,Shu Qi,François Berléand,"Former Special Forces officer Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.",https://image.tmdb.org/t/p/w500/xmuCaJJjGbUns8pwMD7M0C0O1uP.jpg,"Transporter, The",Action|Crime,5574,"Former Special Forces officer Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective. Corey Yuen Kwai Jason Statham Action|Crime"
10555,Vicky Jenson,Will Smith,Robert De Niro,Renée Zellweger,"Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship.",https://image.tmdb.org/t/p/w500/r08DpyPyhXcJTfNZAICNGMzcQ8l.jpg,Shark Tale,Animation|Children|Comedy,8907,"Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship. Vicky Jenson Will Smith Animation|Children|Comedy"
7214,Thomas Carter,Samuel L. Jackson,Rob Brown,Robert Ri'chard,"Based on a true story, in which Richmond High School head basketball coach Ken Carter made headlines in 1999 for benching his undefeated team due to poor academic results.",https://image.tmdb.org/t/p/w500/y3HOTTyM5nLsdUzXFtFCohG28qj.jpg,Coach Carter,Drama,31225,"Based on a true story, in which Richmond High School head basketball coach Ken Carter made headlines in 1999 for benching his undefeated team due to poor academic results. Thomas Carter Samuel L. Jackson Drama"
1265,Gábor Csupó,Josh Hutcherson,AnnaSophia Robb,Zooey Deschanel,"Jesse Aarons trained all summer to become the fastest runner in school. So he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences including that she's rich, he's poor, she's a city girl, and he's a country boy the two become fast friends. Together they create Terabithia, a land of monsters, trolls, ogres, and giants where they rule as king and queen.",https://image.tmdb.org/t/p/w500/3xFxGodKPMFLheS8rujFSmLfcq4.jpg,Bridge to Terabithia,Adventure|Children|Fantasy,50601,"Jesse Aarons trained all summer to become the fastest runner in school. So he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences including that she's rich, he's poor, she's a city girl, and he's a country boy the two become fast friends. Together they create Terabithia, a land of monsters, trolls, ogres, and giants where they rule as king and queen. Gábor Csupó Josh Hutcherson Adventure|Children|Fantasy"
1599,David O. Russell,Jason Schwartzman,Isabelle Huppert,Dustin Hoffman,"A husband-and-wife team play detective, but not in the traditional sense. Instead, the happy duo helps others solve their existential issues, the kind that keep you up at night, wondering what it all means.",https://image.tmdb.org/t/p/w500/h27ytqXyOrAB6KmRx2abOp8p2W.jpg,I Heart Huckabees,Comedy,8910,"A husband-and-wife team play detective, but not in the traditional sense. Instead, the happy duo helps others solve their existential issues, the kind that keep you up at night, wondering what it all means. David O. Russell Jason Schwartzman Comedy"
11982,Tom Ropelewski,John Travolta,Kirstie Alley,Diane Keaton,"When high-powered executive Samantha LeBon hatches a scheme to spend a romantic Christmas with her new employee – the unsuspecting, blithesome James – his wife, their kids and their two dogs, Rocks and Daphne, must rescue him before he makes a terrible mistake.",https://image.tmdb.org/t/p/w500/73JahFiizkMVsrrslXInmNK54nC.jpg,Look Who's Talking Now,Children|Comedy|Romance,5452,"When high-powered executive Samantha LeBon hatches a scheme to spend a romantic Christmas with her new employee – the unsuspecting, blithesome James – his wife, their kids and their two dogs, Rocks and Daphne, must rescue him before he makes a terrible mistake. Tom Ropelewski John Travolta Children|Comedy|Romance"
10758,Adrienne Shelly,Keri Russell,Nathan Fillion,Andy Griffith,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.",https://image.tmdb.org/t/p/w500/ux3SPTHHmJytSjWEaV7xlo9nbOZ.jpg,Waitress,Comedy|Drama|Romance,50685,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness. Adrienne Shelly Keri Russell Comedy|Drama|Romance"
11423,Bong Joon Ho,Song Kang-ho,Kim Sang-kyung,Kim Roi-ha,"During the late 1980s, two detectives in a South Korean province attempt to solve the nation's first series of rape-and-murder cases.",https://image.tmdb.org/t/p/w500/rxndHKwUeFgTHx0PuuhZS4dMtrB.jpg,Memories of Murder (Salinui chueok),Crime|Drama|Mystery|Thriller,31364,"During the late 1980s, two detectives in a South Korean province attempt to solve the nation's first series of rape-and-murder cases. Bong Joon Ho Song Kang-ho Crime|Drama|Mystery|Thriller"
8619,Peter Weir,Russell Crowe,Paul Bettany,James D'Arcy,"After an abrupt and violent encounter with a French warship inflicts severe damage upon his ship, a captain of the British Royal Navy begins a chase over two oceans to capture or destroy the enemy, though he must weigh his commitment to duty and ferocious pursuit of glory against the safety of his devoted crew, including the ship's thoughtful surgeon, his best friend.",https://image.tmdb.org/t/p/w500/s1cVTQEZYn4nSjZLnFbzLP0j8y2.jpg,Master and Commander: The Far Side of the World,Adventure|Drama|War,6947,"After an abrupt and violent encounter with a French warship inflicts severe damage upon his ship, a captain of the British Royal Navy begins a chase over two oceans to capture or destroy the enemy, though he must weigh his commitment to duty and ferocious pursuit of glory against the safety of his devoted crew, including the ship's thoughtful surgeon, his best friend. Peter Weir Russell Crowe Adventure|Drama|War"
9760,Aaron Seltzer,Kal Penn,Adam Campbell,Jennifer Coolidge,"When the Pevensie siblings each follow their own path, they find themselves at Willy's Chocolate Factory. Walking through a wardrobe, they discover the world of Gnarnia, ruled by the White Bitch. Meeting up with characters such as Harry Potter and Captain Jack Swallows, the newly reunited family must team up with Aslo, a wise-but-horny lion to stop the White Bitch's army.",https://image.tmdb.org/t/p/w500/l0lGJiTzU2Ce6T31DIRWv7I0kaC.jpg,Epic Movie,Adventure|Comedy,50798,"When the Pevensie siblings each follow their own path, they find themselves at Willy's Chocolate Factory. Walking through a wardrobe, they discover the world of Gnarnia, ruled by the White Bitch. Meeting up with characters such as Harry Potter and Captain Jack Swallows, the newly reunited family must team up with Aslo, a wise-but-horny lion to stop the White Bitch's army. Aaron Seltzer Kal Penn Adventure|Comedy"
14337,Shane Carruth,Shane Carruth,David Sullivan,Casey Gooden,"Two fledgling inventors discover a complex method to manipulate reality. At first, they successfully game the stock market with it, but the consequences of the invention start to catch up with them.",https://image.tmdb.org/t/p/w500/xEoq2WmDzpzxhkHEsmOYOg6BPg6.jpg,Primer,Drama|Sci-Fi,8914,"Two fledgling inventors discover a complex method to manipulate reality. At first, they successfully game the stock market with it, but the consequences of the invention start to catch up with them. Shane Carruth Shane Carruth Drama|Sci-Fi"
6963,Gore Verbinski,Nicolas Cage,Michael Caine,Hope Davis,"A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive.",https://image.tmdb.org/t/p/w500/oQilVzOxLPxvBn9hAuvGpKTpONM.jpg,"Weather Man, The",Comedy|Drama,39444,"A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive. Gore Verbinski Nicolas Cage Comedy|Drama"
7516,Joe Carnahan,Ryan Reynolds,Andy García,Martin Henderson,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",https://image.tmdb.org/t/p/w500/nrdnN8WqvyOt8Bnl3hgWcZD6ZyM.jpg,Smokin' Aces,Action|Crime|Drama|Thriller,50794,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing. Joe Carnahan Ryan Reynolds Action|Crime|Drama|Thriller"
215,Darren Lynn Bousman,Tobin Bell,Donnie Wahlberg,Shawnee Smith,"The chilling and relentless Jigsaw killer returns to terrorize the city once again. When a gruesome murder victim emerges with unmistakable traces of Jigsaw's sinister methods, Detective Eric Matthews is thrust into a high-stakes investigation. To his surprise, apprehending Jigsaw seems almost too easy, but what he doesn't realize is that being caught is merely another piece of Jigsaw's intricate puzzle.",https://image.tmdb.org/t/p/w500/gTnaTysN8HsvVQqTRUh8m35mmUA.jpg,Saw II,Horror|Thriller,39446,"The chilling and relentless Jigsaw killer returns to terrorize the city once again. When a gruesome murder victim emerges with unmistakable traces of Jigsaw's sinister methods, Detective Eric Matthews is thrust into a high-stakes investigation. To his surprise, apprehending Jigsaw seems almost too easy, but what he doesn't realize is that being caught is merely another piece of Jigsaw's intricate puzzle. Darren Lynn Bousman Tobin Bell Horror|Thriller"
613,Oliver Hirschbiegel,Bruno Ganz,Alexandra Maria Lara,Corinna Harfouch,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.",https://image.tmdb.org/t/p/w500/cP1ElGjBhbZAAqmueXjHDKlSwiP.jpg,"Downfall (Untergang, Der)",Drama|War,31410,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender. Oliver Hirschbiegel Bruno Ganz Drama|War"
608,Barry Sonnenfeld,Tommy Lee Jones,Will Smith,Rip Torn,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction.",https://image.tmdb.org/t/p/w500/enA22EPyzc2WQ1VVyY7zxresQQr.jpg,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2),Action|Comedy|Sci-Fi,5459,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction. Barry Sonnenfeld Tommy Lee Jones Action|Comedy|Sci-Fi"
14202,John Curran,Edward Norton,Naomi Watts,Liev Schreiber,"A British medical doctor fights a cholera outbreak in a small Chinese village, while also being trapped at home in a loveless marriage to an unfaithful wife.",https://image.tmdb.org/t/p/w500/k41IvHDLgZO2ae7RuU77wQjScIj.jpg,"Painted Veil, The",Drama|Romance,49772,"A British medical doctor fights a cholera outbreak in a small Chinese village, while also being trapped at home in a loveless marriage to an unfaithful wife. John Curran Edward Norton Drama|Romance"
3989,Trey Parker,Trey Parker,Matt Stone,Kristen Miller,"When North Korean ruler Kim Jong-il orchestrates a global terrorist plot, it's up to the heavily armed, highly specialized Team America unit to stop his dastardly scheme. The group, which has recruited troubled Broadway actor Gary Johnston, not only has to face off against Jong-il, but they must also contend with the Film Actors Guild, a cadre of Hollywood liberals at odds with Team America's 'policing the world' tactics.",https://image.tmdb.org/t/p/w500/hxQ67nOctKpUxKlghbHvZqcDETJ.jpg,Team America: World Police,Action|Adventure|Animation|Comedy,8917,"When North Korean ruler Kim Jong-il orchestrates a global terrorist plot, it's up to the heavily armed, highly specialized Team America unit to stop his dastardly scheme. The group, which has recruited troubled Broadway actor Gary Johnston, not only has to face off against Jong-il, but they must also contend with the Film Actors Guild, a cadre of Hollywood liberals at odds with Team America's 'policing the world' tactics. Trey Parker Trey Parker Action|Adventure|Animation|Comedy"
1248,Peter Webber,Gaspard Ulliel,Aaran Thomas,Gong Li,"The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter – from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a medical student he hones his appetite for the kill.",https://image.tmdb.org/t/p/w500/7FTDMQoac0uqJUquZk4KenDzLMZ.jpg,Hannibal Rising,Drama|Horror|Thriller,50804,"The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter – from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a medical student he hones his appetite for the kill. Peter Webber Gaspard Ulliel Drama|Horror|Thriller"
11615,Alan Parker,Kevin Spacey,Kate Winslet,Laura Linney,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,https://image.tmdb.org/t/p/w500/7tcAvE82JyxIi79cwQV5br90KVz.jpg,"Life of David Gale, The",Crime|Drama|Thriller,6187,A man against capital punishment is accused of murdering a fellow activist and is sent to death row. Alan Parker Kevin Spacey Crime|Drama|Thriller
11023,Catherine Hardwicke,Evan Rachel Wood,Nikki Reed,Holly Hunter,"When average 13-year-old Tracy befriends Evie, the most popular girl in school, Tracy's world is turned upside down as Evie introduces her to a world of sex, drugs and cash. But it isn't long before Tracy's new world and attitude finally takes a toll on her, her family, and old friends.",https://image.tmdb.org/t/p/w500/uzTLlZrNF6rMPBh5mUQu6vLnTtX.jpg,Thirteen,Drama,7285,"When average 13-year-old Tracy befriends Evie, the most popular girl in school, Tracy's world is turned upside down as Evie introduces her to a world of sex, drugs and cash. But it isn't long before Tracy's new world and attitude finally takes a toll on her, her family, and old friends. Catherine Hardwicke Evan Rachel Wood Drama"
11635,Todd Phillips,Luke Wilson,Will Ferrell,Vince Vaughn,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,https://image.tmdb.org/t/p/w500/nYtuwNHpEoIbTgS3aFPSEwZNN6l.jpg,Old School,Comedy,6188,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater. Todd Phillips Luke Wilson Comedy
1824,Peter Segal,Adam Sandler,Drew Barrymore,Rob Schneider,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",https://image.tmdb.org/t/p/w500/5NxTW4SS6aUKZYnbQzh7UYNivd.jpg,50 First Dates,Comedy|Romance,7293,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet. Peter Segal Adam Sandler Comedy|Romance"
113,Kim Ki-duk,Oh Young-soo,Kim Ki-duk,Kim Young-min,"An isolated lake, where an old monk lives in a small floating temple. The monk has a young boy living with him, learning to become a monk. We watch as seasons and years pass by.",https://image.tmdb.org/t/p/w500/6SQQ5REuAz7k0FMQ9mSCT40T2LN.jpg,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",Drama,8014,"An isolated lake, where an old monk lives in a small floating temple. The monk has a young boy living with him, learning to become a monk. We watch as seasons and years pass by. Kim Ki-duk Oh Young-soo Drama"
7737,Russell Mulcahy,Milla Jovovich,Oded Fehr,Ali Larter,"Years after the Racoon City catastrophe, survivors travel across the Nevada desert, hoping to make it to Alaska. Alice joins the caravan and their fight against hordes of zombies and the evil Umbrella Corp.",https://image.tmdb.org/t/p/w500/6yaLr7Ymg5cvbtSVi5hHwBKx35I.jpg,Resident Evil: Extinction,Action|Horror|Sci-Fi|Thriller,55232,"Years after the Racoon City catastrophe, survivors travel across the Nevada desert, hoping to make it to Alaska. Alice joins the caravan and their fight against hordes of zombies and the evil Umbrella Corp. Russell Mulcahy Milla Jovovich Action|Horror|Sci-Fi|Thriller"
11621,Hayao Miyazaki,Shūichirō Moriyama,Tokiko Kato,Bunshi Katsura VI,"In Italy in the 1930s, sky pirates in biplanes terrorize wealthy cruise ships as they sail the Adriatic Sea. The only pilot brave enough to stop the scourge is the mysterious Porco Rosso, a former World War I flying ace who was somehow turned into a pig during the war. As he prepares to battle the pirate crew's American ace, Porco Rosso enlists the help of spunky girl mechanic Fio Piccolo and his longtime friend Madame Gina.",https://image.tmdb.org/t/p/w500/8mIvSvnVBApfORL9N6S38Q7wD6A.jpg,Porco Rosso (Crimson Pig) (Kurenai no buta),Adventure|Animation|Comedy|Fantasy|Romance,26776,"In Italy in the 1930s, sky pirates in biplanes terrorize wealthy cruise ships as they sail the Adriatic Sea. The only pilot brave enough to stop the scourge is the mysterious Porco Rosso, a former World War I flying ace who was somehow turned into a pig during the war. As he prepares to battle the pirate crew's American ace, Porco Rosso enlists the help of spunky girl mechanic Fio Piccolo and his longtime friend Madame Gina. Hayao Miyazaki Shūichirō Moriyama Adventure|Animation|Comedy|Fantasy|Romance"
5915,Sean Penn,Emile Hirsch,Marcia Gay Harden,William Hurt,"After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness.",https://image.tmdb.org/t/p/w500/jnLnLYP5pGDfri04gxtAqAvkHMw.jpg,Into the Wild,Action|Adventure|Drama,55247,"After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness. Sean Penn Emile Hirsch Action|Adventure|Drama"
670,Park Chan-wook,Choi Min-sik,Yoo Ji-tae,Kang Hye-jung,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors.",https://image.tmdb.org/t/p/w500/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,Old Boy,Mystery|Thriller,27773,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors. Park Chan-wook Choi Min-sik Mystery|Thriller"
615,Mel Gibson,Jim Caviezel,Maia Morgenstern,Christo Jivkov,A graphic portrayal of the last twelve hours of Jesus of Nazareth's life.,https://image.tmdb.org/t/p/w500/v9f9MMrq2nGQrN7cHnQRmEq9lSE.jpg,"Passion of the Christ, The",Drama,7318,A graphic portrayal of the last twelve hours of Jesus of Nazareth's life. Mel Gibson Jim Caviezel Drama
338,Wolfgang Becker,Daniel Brühl,Katrin Sass,Chulpan Khamatova,Alex Kerner's mother was in a coma while the Berlin wall fell. When she wakes up he must try to keep her from learning what happened (as she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.,https://image.tmdb.org/t/p/w500/uHk1oGEbnvQGLnyiiYxTslZLoog.jpg,"Good bye, Lenin!",Comedy|Drama,7323,Alex Kerner's mother was in a coma while the Berlin wall fell. When she wakes up he must try to keep her from learning what happened (as she was an avid communist supporter) to avoid shocking her which could lead to another heart attack. Wolfgang Becker Daniel Brühl Comedy|Drama
9667,John Maybury,Adrien Brody,Keira Knightley,Kris Kristofferson,"A military veteran goes on a journey into the future, where he can foresee his death and is left with questions that could save his life and those he loves.",https://image.tmdb.org/t/p/w500/bt89UfRhjAvJDAO9CWJnRFXAN3p.jpg,"Jacket, The",Drama|Mystery|Sci-Fi|Thriller,27788,"A military veteran goes on a journey into the future, where he can foresee his death and is left with questions that could save his life and those he loves. John Maybury Adrien Brody Drama|Mystery|Sci-Fi|Thriller"
7211,Peter Hedges,Steve Carell,Juliette Binoche,Dane Cook,"Advice columnist Dan Burns is an expert on relationships, but somehow struggles to succeed as a brother, a son and a single parent to three precocious daughters. Things get even more complicated when Dan finds out that the woman he falls in love with is actually his brother's new girlfriend.",https://image.tmdb.org/t/p/w500/wJkkkG4ditqNzlua0oJzoaICGiz.jpg,Dan in Real Life,Comedy|Drama|Romance,55267,"Advice columnist Dan Burns is an expert on relationships, but somehow struggles to succeed as a brother, a son and a single parent to three precocious daughters. Things get even more complicated when Dan finds out that the woman he falls in love with is actually his brother's new girlfriend. Peter Hedges Steve Carell Comedy|Drama|Romance"
4538,Wes Anderson,Owen Wilson,Adrien Brody,Jason Schwartzman,"Three American brothers who have not spoken to each other in a year set off on a train voyage across India with a plan to find themselves and bond with each other -- to become brothers again like they used to be. Their ""spiritual quest"", however, veers rapidly off-course (due to events involving over-the-counter pain killers, Indian cough syrup, and pepper spray).",https://image.tmdb.org/t/p/w500/oSW5OVXTulaIXcoNwJAp5YEKpbP.jpg,"Darjeeling Limited, The",Adventure|Comedy|Drama,55269,"Three American brothers who have not spoken to each other in a year set off on a train voyage across India with a plan to find themselves and bond with each other -- to become brothers again like they used to be. Their ""spiritual quest"", however, veers rapidly off-course (due to events involving over-the-counter pain killers, Indian cough syrup, and pepper spray). Wes Anderson Owen Wilson Adventure|Comedy|Drama"
979,Gaspar Noé,Monica Bellucci,Vincent Cassel,Albert Dupontel,A woman’s lover and her ex-boyfriend take justice into their own hands after she becomes the victim of a rapist. Because some acts can’t be undone. Because man is an animal. Because the desire for vengeance is a natural impulse. Because most crimes remain unpunished.,https://image.tmdb.org/t/p/w500/rxeDxo8FvZpLu6iplNpxdtAVnfu.jpg,Irreversible (Irréversible),Crime|Drama|Mystery|Thriller,6214,A woman’s lover and her ex-boyfriend take justice into their own hands after she becomes the victim of a rapist. Because some acts can’t be undone. Because man is an animal. Because the desire for vengeance is a natural impulse. Because most crimes remain unpunished. Gaspar Noé Monica Bellucci Crime|Drama|Mystery|Thriller
10678,Adam Shankman,Steve Martin,Queen Latifah,Eugene Levy,"Uptight lawyer Peter Sanderson wants to dive back into dating after his divorce and has a hard time meeting the right women. He tries online dating and lucks out when he starts chatting with a fellow lawyer. The two agree to meet in the flesh, but the woman he meets — an escaped African-American convict named Charlene — is not what he expected. Peter is freaked out, but Charlene tries to convince him to take her case and prove her innocence. Along the way, she wreaks havoc on his middle-class life as he gets a lesson in learning to lighten up.",https://image.tmdb.org/t/p/w500/jic0ULHTcqQQaCSIEw6SAhHhIPA.jpg,Bringing Down the House,Comedy,6212,"Uptight lawyer Peter Sanderson wants to dive back into dating after his divorce and has a hard time meeting the right women. He tries online dating and lucks out when he starts chatting with a fellow lawyer. The two agree to meet in the flesh, but the woman he meets — an escaped African-American convict named Charlene — is not what he expected. Peter is freaked out, but Charlene tries to convince him to take her case and prove her innocence. Along the way, she wreaks havoc on his middle-class life as he gets a lesson in learning to lighten up. Adam Shankman Steve Martin Comedy"
2023,Joe Johnston,Viggo Mortensen,Zuleikha Robinson,Omar Sharif,"Set in 1890, this is the story of a Pony Express courier who travels to Arabia to compete with his horse, Hidalgo, in a dangerous race for a massive contest prize, in an adventure that sends the pair around the world...",https://image.tmdb.org/t/p/w500/iGzENlBPYJEFWZnye4t3nqWSSp1.jpg,Hidalgo,Adventure|Drama,7324,"Set in 1890, this is the story of a Pony Express courier who travels to Arabia to compete with his horse, Hidalgo, in a dangerous race for a massive contest prize, in an adventure that sends the pair around the world... Joe Johnston Viggo Mortensen Adventure|Drama"
